Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling_Glass,Recycling_Metal,Recycling_Paper,Recycling_Plastic,Cooking_Airfryer,Cooking_Grill,Cooking_Microwave,Cooking_Oven,Cooking_Stove,CarbonEmission
0,0,3,2,3,2,-1,1,278,1,87,1,1,0,4,11,2,0,1,0,0,0,0,1,0,0,853
1,0,0,2,1,2,-1,1,85,2,63,2,6,17,22,21,2,1,0,1,0,0,0,1,0,1,2003
2,1,0,3,1,1,-1,1,164,3,1794,1,6,21,13,22,2,0,0,1,1,1,1,1,0,0,2893
0,0,0,3,3,1,-1,1,106,1,992,2,3,20,39,13,1,0,0,0,0,0,0,0,0,1,1734
1,1,3,0,0,1,-1,1,232,0,721,0,5,10,1,15,1,0,0,1,1,1,1,1,0,0,1418
0,0,3,0,0,1,-1,2,52,0,318,0,5,22,27,9,0,0,0,0,1,0,0,1,0,0,1328
3,0,0,2,0,2,-1,1,222,3,74,1,2,15,43,6,1,1,0,1,1,1,1,1,1,0,2432
2,0,0,1,0,1,-1,1,221,2,225,2,6,9,41,7,1,0,0,0,1,1,1,0,1,1,2969
1,0,2,3,3,2,-1,2,163,1,69,1,4,21,8,10,0,0,0,1,1,0,0,0,0,0,1296
1,0,2,1,3,2,-1,2,246,2,29,3,2,19,48,1,0,1,1,0,1,1,1,0,1,1,2327
1,0,3,0,3,1,-1,2,79,0,1238,2,2,8,5,2,0,0,1,0,0,0,0,0,1,0,1118
0,1,2,1,1,1,-1,0,274,2,1927,0,6,12,45,6,0,1,0,1,1,0,0,0,0,1,1874
1,0,2,0,3,1,-1,2,185,2,179,3,1,12,9,11,2,0,0,0,0,1,1,1,0,1,1818
3,0,2,2,0,1,-1,2,79,0,1524,3,4,10,11,19,2,1,1,0,0,1,1,1,0,1,1369
0,1,2,0,1,2,-1,0,166,1,97,3,3,4,36,12,1,1,1,1,1,0,0,0,0,0,1150
1,0,3,1,0,2,-1,2,125,3,51,2,3,22,28,6,2,1,0,1,0,0,0,0,1,1,2730
2,1,3,3,3,2,-1,2,85,3,58,0,2,15,31,0,0,0,1,0,0,0,0,1,1,0,2883
0,1,3,2,2,1,-1,0,279,3,635,2,4,4,28,16,1,1,0,0,1,0,0,1,1,1,2923
2,0,2,3,2,2,-1,0,70,3,7,0,4,5,21,13,0,0,0,1,0,0,0,0,1,0,2112
3,0,2,1,2,1,-1,2,120,0,1324,0,4,16,17,7,1,1,0,0,1,1,1,0,1,0,968
0,1,1,0,3,2,-1,1,271,1,28,2,4,8,23,21,1,1,1,1,1,1,1,0,0,0,1516
1,1,1,1,1,1,-1,1,248,3,1426,3,6,3,5,9,2,1,0,1,0,1,1,0,1,1,3164
2,0,3,1,2,1,-1,1,104,2,812,0,7,5,37,10,1,0,0,0,1,1,1,1,0,1,2075
0,0,1,1,2,1,-1,2,57,2,1279,3,7,16,49,8,1,0,0,1,0,0,0,1,1,1,2637
2,0,2,2,0,1,-1,1,149,0,845,3,7,14,24,24,1,1,0,1,1,1,1,1,1,0,2132
3,0,3,0,3,2,-1,2,121,0,52,1,6,13,42,10,1,0,0,0,0,1,1,1,1,1,1518
1,0,3,1,0,2,-1,1,98,1,2,0,5,12,3,17,1,1,0,1,1,1,1,0,0,1,1214
1,1,3,3,3,2,-1,2,284,2,41,3,5,24,38,16,1,1,1,1,1,1,1,0,1,1,3193
0,0,1,3,1,2,-1,0,231,2,87,2,3,22,25,20,2,0,0,1,0,0,0,1,1,1,1641
2,1,0,0,1,1,-1,2,183,3,755,3,7,14,39,16,1,0,0,0,1,0,0,1,1,0,4039
1,0,2,3,3,2,-1,1,138,3,63,3,7,19,45,20,2,0,0,1,0,1,1,1,0,0,3707
0,0,0,0,3,2,-1,2,220,2,17,3,1,12,12,2,2,1,1,0,1,1,1,1,0,1,1436
1,1,3,2,2,2,-1,2,178,0,72,1,2,6,20,24,2,0,1,1,0,0,0,0,1,0,1315
3,1,3,0,2,2,-1,2,90,2,32,2,4,16,10,0,1,1,1,0,0,1,1,0,0,1,1669
3,1,1,1,0,1,-1,0,274,2,634,3,3,22,26,2,1,1,0,1,1,0,0,0,0,0,2063
0,1,0,0,1,2,-1,1,219,2,78,2,3,2,2,24,1,0,0,1,1,1,1,1,0,1,1672
2,1,1,1,3,1,-1,0,205,0,1252,3,2,17,26,4,2,1,1,0,0,1,1,0,0,0,1394
3,0,2,1,1,2,-1,2,141,0,87,0,3,3,16,1,1,0,0,0,1,1,1,0,0,0,667
2,1,1,0,0,2,-1,0,85,0,69,1,5,21,12,7,1,0,0,1,0,0,0,1,0,1,1342
0,0,3,3,2,2,-1,2,142,3,68,3,4,22,8,17,2,1,0,1,1,1,1,0,0,0,2240
2,0,0,2,3,1,-1,0,193,0,916,3,4,10,22,21,2,1,0,0,1,1,1,0,1,0,1689
3,0,0,3,3,1,-1,0,170,0,389,1,3,2,8,1,2,1,0,1,0,1,1,1,0,1,779
3,1,3,1,1,2,-1,2,122,3,13,2,6,22,11,4,1,1,1,1,1,0,0,0,0,1,2210
0,1,3,2,0,1,-1,1,99,3,620,0,3,0,35,4,1,1,1,1,1,1,1,1,0,1,2483
2,1,2,3,2,1,-1,0,211,3,18,2,3,13,36,9,0,1,0,1,1,1,1,0,1,0,2855
0,0,3,0,2,2,-1,2,163,0,55,1,1,12,30,10,2,0,1,0,1,1,1,1,1,0,1007
3,0,2,1,0,2,-1,2,106,0,90,1,3,22,22,6,0,0,1,1,1,1,1,1,1,1,1004
0,1,0,1,1,1,-1,2,264,2,1746,3,5,17,42,14,0,0,0,1,1,1,1,0,0,0,2705
0,1,0,2,2,1,-1,0,127,1,1863,2,7,13,12,0,1,1,0,0,1,0,0,1,0,1,1696
3,1,2,1,1,2,-1,2,203,2,43,2,1,16,34,10,2,0,0,0,0,0,0,1,1,1,1815
2,1,0,2,2,1,-1,2,51,1,1446,3,6,16,24,3,2,0,1,1,1,0,0,1,0,1,2134
3,0,2,1,0,2,-1,0,149,1,73,3,3,12,41,22,2,0,0,0,1,0,0,0,1,0,1763
3,0,0,2,3,2,-1,0,68,1,22,0,4,11,30,6,0,0,0,1,0,0,0,0,1,1,1093
3,1,1,2,1,1,-1,1,174,1,1502,2,2,9,45,17,1,1,0,1,0,0,0,1,0,1,1451
2,0,0,1,1,2,-1,0,122,1,39,1,3,18,10,6,1,0,0,0,0,0,0,0,1,1,1106
0,0,1,0,3,1,-1,0,186,0,822,0,1,19,33,4,0,0,0,0,0,0,0,0,1,0,1154
2,1,3,1,0,2,-1,0,119,3,51,0,2,4,18,6,0,1,1,0,1,1,1,0,0,0,2527
1,0,3,2,0,1,-1,0,172,3,1130,3,7,16,6,3,2,0,1,0,0,0,0,1,1,1,3212
0,1,1,2,2,2,-1,0,207,0,58,1,6,15,9,8,2,1,0,0,1,0,0,1,0,0,1164
2,1,3,1,2,1,-1,1,121,0,1346,2,3,6,33,15,1,0,1,0,0,1,1,0,1,1,1801
3,1,2,3,0,2,-1,0,235,2,99,0,2,16,25,4,0,1,0,1,0,1,1,1,0,0,1675
2,1,3,3,0,2,-1,0,106,0,69,1,2,22,22,1,0,0,0,1,1,1,1,0,1,1,1356
2,1,0,2,3,2,-1,2,110,3,62,1,6,20,26,7,1,1,1,0,0,1,1,0,1,0,3041
0,1,3,3,3,2,-1,2,242,1,82,2,7,20,7,0,2,0,1,1,1,1,1,1,0,1,1572
3,0,3,0,2,2,-1,1,256,2,87,0,7,16,20,13,0,1,1,1,0,1,1,1,0,1,1354
1,1,3,1,2,2,-1,1,289,0,57,1,2,13,14,18,1,0,0,1,0,0,0,0,1,0,1355
1,0,0,2,2,2,-1,0,82,1,67,0,3,13,41,5,0,1,1,1,0,1,1,0,1,1,1340
0,0,3,3,3,2,-1,1,154,0,30,0,6,3,12,22,0,1,0,1,0,0,0,0,1,1,924
3,0,1,3,1,1,-1,1,72,0,1603,2,4,11,1,22,0,1,1,1,1,0,0,0,1,0,668
2,1,0,1,0,1,-1,1,271,3,1004,0,7,0,11,4,1,0,1,1,1,0,0,1,1,0,3009
2,0,3,3,0,1,-1,2,64,2,1282,1,3,22,46,14,2,0,1,1,0,0,0,0,0,1,2233
0,0,1,0,0,1,-1,1,286,3,1277,3,6,18,3,9,2,0,1,0,0,1,1,0,1,1,2722
3,0,2,1,3,2,-1,0,213,3,13,1,2,20,20,10,2,1,1,0,1,1,1,0,1,0,1801
0,0,3,1,3,1,-1,1,295,2,210,0,4,23,24,18,1,1,1,0,1,1,1,0,0,0,1603
3,1,1,0,1,1,-1,0,164,0,1745,2,2,24,49,15,0,1,1,1,0,1,1,0,0,0,1156
3,1,3,3,1,1,-1,0,294,2,1384,0,1,0,3,15,1,0,0,1,0,0,0,0,0,0,1216
1,1,2,3,0,2,-1,2,80,2,30,1,7,0,17,3,0,1,1,1,0,0,0,0,1,0,2433
2,1,1,1,3,1,-1,1,234,3,92,2,4,12,35,21,2,1,0,1,1,0,0,1,1,0,3416
1,0,2,1,1,1,-1,1,245,2,1435,1,2,15,32,9,0,1,0,1,0,0,0,0,1,1,1838
0,0,0,1,1,2,-1,1,129,0,13,1,1,22,8,4,1,0,0,0,0,0,0,0,1,0,665
0,1,2,2,3,1,-1,1,107,3,8,3,1,9,42,7,2,0,0,0,0,1,1,1,1,1,2745
0,1,3,0,2,2,-1,2,139,2,93,2,6,19,20,7,0,0,1,1,0,0,0,0,0,1,2216
3,0,1,2,0,2,-1,2,80,1,98,3,5,4,43,20,1,1,1,0,0,1,1,0,0,0,1840
2,0,1,1,3,2,-1,1,234,3,67,0,7,9,22,22,2,0,0,1,1,0,0,1,0,1,2387
1,0,0,1,0,2,-1,1,89,2,53,1,1,1,18,21,1,1,0,1,1,0,0,1,0,1,1805
1,1,0,1,1,1,-1,2,195,1,606,1,2,7,15,24,1,1,0,1,0,1,1,0,1,0,1574
2,1,3,0,2,1,-1,2,265,2,1551,1,3,13,50,8,2,1,1,1,0,1,1,1,0,1,2425
0,0,0,0,1,1,-1,2,59,3,1014,0,5,7,33,13,2,0,1,0,1,1,1,0,0,1,2166
3,1,1,1,3,2,-1,1,260,2,42,1,4,13,23,17,1,0,1,0,0,1,1,0,1,1,2092
1,1,3,3,3,2,-1,0,281,2,50,3,1,8,37,4,2,1,1,0,1,0,0,1,1,1,2189
3,0,0,1,0,2,-1,2,66,2,89,2,6,15,44,18,0,0,0,1,1,0,0,1,1,1,2450
3,0,3,3,3,1,-1,2,122,2,272,0,4,24,11,6,2,1,0,1,0,1,1,1,0,0,1394
1,1,3,3,3,2,-1,0,238,2,73,1,6,8,22,20,1,0,1,1,1,1,1,0,0,1,2278
0,1,1,3,2,2,-1,2,71,1,88,0,5,16,17,24,0,0,0,0,0,0,0,1,1,0,1659
0,0,3,3,3,2,-1,1,239,0,87,3,6,16,42,4,0,1,1,1,1,1,1,0,1,1,1655
3,0,2,0,3,2,-1,1,134,1,71,1,1,16,29,0,0,0,0,0,0,1,1,0,0,0,1087
2,0,0,3,3,2,-1,2,274,2,1,1,7,16,22,18,0,1,0,0,0,0,0,1,0,1,2462
0,1,3,1,2,2,-1,0,279,2,26,3,6,23,14,4,0,0,0,1,1,0,0,1,0,0,2225
0,0,1,3,1,1,-1,0,157,0,1444,3,7,17,44,6,2,0,0,1,1,0,0,1,0,0,1610
0,1,2,3,0,2,-1,1,61,3,27,2,6,0,29,11,1,1,1,0,1,1,1,0,1,1,3063
3,0,0,0,2,1,-1,2,245,0,1341,0,7,15,13,7,1,0,1,1,1,0,0,0,1,0,1066
0,1,1,3,3,1,-1,2,56,3,1253,2,7,18,25,2,1,0,1,0,0,1,1,1,0,0,3197
2,0,3,3,1,1,-1,1,67,0,1695,1,6,6,4,3,2,1,0,1,0,1,1,1,0,1,771
3,1,2,3,1,2,-1,1,178,2,71,1,7,22,38,17,2,0,0,1,0,1,1,0,1,0,2031
1,0,0,2,3,2,-1,2,228,1,7,1,2,13,40,12,1,1,1,1,1,0,0,1,1,1,1689
2,0,3,2,2,2,-1,1,297,2,71,3,5,2,27,10,1,1,1,1,0,0,0,1,1,1,2206
3,1,2,0,2,2,-1,1,106,3,56,2,3,23,31,16,1,0,0,1,0,0,0,0,0,1,2495
2,0,2,3,1,1,-1,2,107,0,213,2,6,10,34,23,2,1,0,1,0,1,1,0,0,1,1420
1,1,0,0,1,1,-1,0,96,2,1434,0,3,18,47,2,1,1,0,1,0,1,1,0,1,1,2193
2,0,3,2,3,2,-1,0,50,3,43,2,5,24,24,6,2,0,1,1,0,1,1,0,1,1,2343
3,1,3,3,0,1,-1,1,136,0,1493,0,5,20,20,1,1,0,0,0,0,1,1,1,1,0,1508
0,1,0,3,1,2,-1,2,238,2,98,0,4,19,2,16,2,0,0,1,1,1,1,0,1,0,1731
2,0,3,3,1,2,-1,2,264,3,78,1,3,20,13,23,2,1,1,1,1,1,1,0,1,0,2048
0,0,2,1,3,2,-1,1,268,0,14,0,6,18,31,24,0,1,1,1,1,1,1,1,0,1,1040
0,1,0,2,0,1,-1,2,51,2,1878,0,7,2,50,16,2,0,0,1,1,0,0,1,1,1,2543
1,1,1,1,1,1,-1,0,57,1,802,2,3,8,39,12,1,0,0,1,1,1,1,0,0,0,1578
1,1,3,3,1,2,-1,2,92,3,94,1,7,18,6,15,1,1,0,0,1,1,1,0,0,1,2946
3,1,3,2,1,2,-1,1,294,1,28,2,5,2,16,12,1,1,1,1,1,0,0,1,1,1,1085
2,1,0,3,1,2,-1,2,217,1,90,3,5,19,23,12,1,0,0,1,1,0,0,0,1,1,2136
3,0,2,2,3,1,-1,0,213,0,1035,3,1,8,22,12,2,1,1,1,0,0,0,0,1,1,702
1,1,2,1,0,1,-1,2,171,1,293,0,4,2,4,21,0,0,0,0,0,0,0,1,1,1,1959
1,0,0,0,0,2,-1,1,197,1,37,1,1,11,41,11,2,1,1,1,1,1,1,1,0,0,1716
3,0,0,3,0,1,-1,0,98,2,1725,2,6,4,6,4,2,1,1,0,1,0,0,0,1,1,1801
0,1,0,3,2,1,-1,1,177,3,1610,0,7,0,22,20,2,0,1,1,1,0,0,0,1,1,2644
1,0,2,0,0,1,-1,2,260,3,1886,0,3,18,41,1,2,1,0,0,0,0,0,0,0,0,3152
0,1,0,0,3,1,-1,2,108,0,109,3,1,1,8,21,2,1,0,0,1,0,0,0,1,0,1055
0,0,1,3,3,2,-1,1,74,3,43,1,3,3,4,11,2,1,0,1,0,1,1,0,1,1,1803
2,1,0,3,3,2,-1,2,212,3,58,0,1,23,48,14,1,1,0,1,0,0,0,0,0,0,3235
3,1,0,0,3,2,-1,0,192,1,30,0,2,6,47,13,0,0,1,1,0,0,0,1,1,1,1598
1,0,0,1,2,1,-1,1,175,3,1726,2,1,3,13,14,0,0,0,1,1,0,0,0,1,0,2631
2,0,1,2,0,1,-1,1,268,3,841,2,3,15,3,18,0,0,1,1,0,0,0,1,0,0,2554
3,0,1,2,2,2,-1,1,77,0,7,1,7,11,22,13,0,0,0,1,1,0,0,0,1,0,1153
2,1,2,1,1,2,-1,2,56,0,17,3,5,22,49,20,1,1,0,0,1,1,1,1,0,1,2161
2,0,3,1,3,1,-1,2,193,2,990,0,7,13,15,12,2,0,1,0,1,0,0,0,0,0,1788
3,0,0,3,1,1,-1,0,220,0,1155,2,2,10,23,8,0,0,0,1,1,1,1,0,0,1,985
1,1,0,3,1,2,-1,2,104,2,16,1,2,18,9,16,0,0,1,1,1,1,1,1,0,0,1760
3,0,2,1,2,1,-1,0,53,3,886,1,5,23,47,2,1,0,0,1,1,0,0,1,0,0,2278
3,0,2,2,0,2,-1,1,204,3,44,3,6,5,3,17,2,0,1,1,1,1,1,1,1,1,2375
2,1,2,2,3,2,-1,2,129,2,99,0,5,20,29,6,2,0,1,1,0,1,1,0,1,1,1900
2,1,3,0,2,2,-1,1,291,2,20,3,6,23,23,18,2,1,0,1,1,1,1,0,0,1,2649
1,1,1,3,2,2,-1,2,259,0,67,1,4,18,9,23,1,1,1,0,0,0,0,0,1,1,1552
3,0,1,2,2,1,-1,2,285,2,1054,2,6,0,36,18,1,1,0,0,0,1,1,1,1,0,2322
2,1,1,0,0,1,-1,2,214,3,69,3,1,5,17,14,1,1,1,0,0,0,0,1,1,0,2848
0,1,1,3,1,1,-1,2,270,3,1611,0,4,5,33,2,1,0,0,1,0,1,1,1,0,0,2565
0,1,1,2,1,1,-1,0,158,1,1787,0,6,11,7,3,2,0,1,1,1,0,0,0,0,1,716
0,0,1,3,3,2,-1,1,184,3,96,3,2,16,30,12,2,0,1,1,1,1,1,1,0,1,2125
2,1,3,2,3,1,-1,1,199,2,209,2,4,2,7,23,1,1,1,1,0,0,0,0,0,1,1810
3,1,0,1,1,1,-1,1,147,0,1227,0,2,9,30,23,1,1,0,1,1,1,1,0,0,1,1034
3,1,2,1,2,2,-1,2,153,3,12,0,2,23,21,10,2,1,1,0,0,1,1,1,0,0,2221
0,0,1,3,0,1,-1,1,263,0,1224,3,5,1,4,5,1,1,1,0,0,1,1,1,0,1,1523
1,1,2,3,1,2,-1,1,232,2,43,2,6,1,3,14,2,0,1,0,1,1,1,0,0,0,1944
2,1,0,1,1,1,-1,0,126,0,1537,3,3,14,47,0,1,1,1,1,0,0,0,1,0,1,1463
1,0,0,2,0,1,-1,1,106,3,976,3,4,6,17,15,0,0,0,1,1,1,1,0,1,0,3260
1,1,0,1,0,1,-1,2,228,3,629,0,6,8,46,19,0,1,1,0,1,0,0,1,0,0,3997
1,0,2,0,1,2,-1,1,132,1,70,3,2,9,43,7,2,0,0,0,0,0,0,1,0,0,1461
2,0,2,3,1,2,-1,2,116,0,84,2,3,8,24,9,1,0,1,1,0,0,0,1,0,1,916
3,1,2,0,3,2,-1,0,250,2,54,2,5,17,0,12,1,0,1,0,0,0,0,1,0,1,1703
2,1,3,3,3,2,-1,2,190,0,21,3,4,15,42,12,1,0,1,0,0,0,0,0,0,1,2213
3,1,0,3,3,1,-1,1,241,2,1678,3,2,10,38,21,1,0,0,1,1,0,0,1,0,0,2323
1,0,0,3,1,1,-1,1,238,2,1420,2,5,13,26,2,1,0,0,1,1,0,0,0,0,1,2270
0,0,2,1,3,2,-1,0,185,3,9,3,6,18,29,23,1,1,1,0,1,1,1,1,1,0,2647
2,0,1,0,2,2,-1,2,206,1,47,3,1,1,16,15,1,1,1,1,1,0,0,1,0,0,993
1,0,1,0,0,2,-1,0,62,2,76,3,4,10,5,7,2,1,0,0,1,0,0,0,0,1,2001
2,0,0,0,3,1,-1,1,75,3,1541,1,2,7,10,6,0,1,1,1,0,0,0,1,0,0,1952
2,0,2,3,1,2,-1,2,178,2,17,0,2,20,10,0,2,0,1,1,1,1,1,1,1,1,1084
0,1,2,1,0,1,-1,0,229,3,1270,2,3,18,1,23,1,1,1,1,0,0,0,1,0,0,2297
0,1,0,0,2,1,-1,1,162,2,457,3,3,12,34,2,2,1,1,1,1,0,0,0,1,0,2021
0,1,1,3,1,2,-1,0,199,2,25,1,6,22,41,9,0,0,0,1,0,0,0,0,1,0,2180
0,0,1,0,2,1,-1,0,178,2,243,3,4,0,9,2,1,1,0,0,1,0,0,0,1,1,1583
3,0,0,1,2,2,-1,1,192,2,47,0,2,19,29,14,1,0,0,1,1,1,1,0,0,1,1549
3,1,2,1,1,1,-1,0,113,2,1482,2,3,11,33,19,0,1,0,1,1,0,0,1,1,0,1616
1,0,0,2,0,1,-1,0,267,1,1115,0,7,12,23,15,2,0,0,0,0,1,1,1,0,0,2207
1,1,1,3,3,1,-1,0,229,1,239,0,3,8,44,5,0,1,1,1,1,0,0,0,0,0,1648
3,0,0,1,2,1,-1,2,109,2,1644,3,5,15,15,10,1,0,0,0,0,0,0,0,1,0,2137
3,1,1,1,2,2,-1,0,226,2,89,0,6,15,48,6,1,0,1,1,1,1,1,1,0,0,1927
2,1,3,1,2,2,-1,0,84,1,38,1,6,4,8,4,1,0,0,0,1,0,0,1,1,0,1364
1,0,3,0,1,1,-1,0,156,0,176,3,5,2,45,7,1,1,1,1,0,1,1,0,0,0,1405
3,1,3,1,2,1,-1,0,294,2,1692,3,4,22,40,3,0,1,0,0,1,0,0,1,1,0,2522
1,0,3,0,2,1,-1,0,246,0,1103,2,7,23,22,23,0,1,1,0,0,0,0,1,1,0,1931
3,1,0,1,1,2,-1,1,183,3,98,1,4,6,24,20,1,0,1,0,0,1,1,1,1,0,2382
2,0,0,3,1,1,-1,0,279,0,428,0,1,22,19,19,0,1,0,0,0,1,1,1,0,1,1127
2,1,3,3,2,1,-1,1,196,3,891,1,7,12,10,13,0,0,0,0,1,0,0,1,1,1,3280
2,1,3,3,1,1,-1,1,287,2,1556,3,2,9,38,17,1,1,0,0,0,1,1,0,1,1,2494
1,1,2,0,3,2,-1,0,295,1,97,0,4,1,36,3,0,0,0,0,1,1,1,0,0,1,1894
3,0,1,3,0,1,-1,1,93,0,142,2,4,22,37,4,2,0,0,1,1,1,1,1,0,0,1370
2,1,3,0,0,1,-1,2,213,2,1402,2,4,19,5,23,0,1,1,1,1,1,1,0,0,1,2303
1,1,2,0,1,2,-1,1,250,2,39,3,1,20,38,16,0,0,1,0,1,1,1,1,1,0,2150
0,1,1,3,3,2,-1,2,74,3,9,0,1,20,31,8,0,0,0,0,1,0,0,0,1,0,2743
1,0,0,2,1,1,-1,0,176,3,1886,2,5,7,34,20,2,1,0,0,0,1,1,1,0,1,3153
1,1,2,3,3,1,-1,1,286,3,1575,0,3,7,41,21,1,0,0,0,1,0,0,1,1,1,3560
1,1,0,0,0,1,-1,0,229,3,109,2,6,16,10,0,2,0,0,0,0,0,0,0,0,0,3725
3,1,1,1,2,2,-1,2,180,2,21,1,7,7,15,15,1,1,1,0,1,0,0,0,1,0,1885
2,0,3,2,1,1,-1,2,96,2,492,0,2,6,18,1,1,0,1,1,0,0,0,0,0,0,1252
2,0,2,0,0,1,-1,0,126,3,358,0,6,4,24,22,2,1,0,0,0,0,0,0,1,0,2535
2,0,2,3,0,2,-1,1,228,0,10,0,5,8,40,23,0,0,1,0,0,0,0,1,1,0,1634
0,1,2,2,3,1,-1,0,221,3,1312,2,7,5,36,4,1,1,0,0,0,1,1,0,1,0,3402
2,0,0,2,3,2,-1,2,256,3,43,0,6,13,7,18,0,1,0,1,1,1,1,1,1,1,2501
0,1,0,1,2,1,-1,1,226,2,961,2,3,7,7,23,0,0,0,0,1,0,0,1,1,1,2283
2,1,2,2,3,1,-1,0,282,2,527,0,3,0,39,24,1,0,1,0,1,1,1,0,1,1,2335
3,1,1,3,3,2,-1,0,189,2,53,0,4,14,23,16,0,0,0,1,1,0,0,1,0,1,1715
1,0,2,0,2,2,-1,1,168,0,63,3,6,8,47,1,2,1,1,1,0,1,1,0,1,1,1827
3,1,1,2,3,1,-1,0,260,2,259,0,2,5,2,12,2,1,1,1,0,1,1,1,0,1,1224
1,0,2,0,3,2,-1,1,74,2,92,2,6,11,33,5,2,1,1,1,1,0,0,1,0,1,2048
0,1,3,0,1,1,-1,1,271,0,1552,1,6,15,16,1,2,1,1,1,0,1,1,0,0,0,866
2,0,3,1,1,2,-1,1,100,0,44,3,4,15,26,6,0,1,0,1,1,1,1,1,0,0,1088
0,0,2,3,2,2,-1,0,154,3,92,2,1,18,27,5,0,0,0,1,0,0,0,1,1,0,1969
1,1,2,3,0,1,-1,2,115,2,1341,3,2,17,7,19,1,1,0,0,1,1,1,1,1,1,2664
0,0,1,0,0,2,-1,2,164,0,72,1,2,7,32,23,1,0,1,0,0,0,0,0,0,1,1343
3,0,0,2,1,2,-1,0,65,2,86,1,5,21,27,23,2,1,1,0,1,0,0,0,1,1,1399
3,0,1,0,3,2,-1,0,88,1,14,3,3,20,5,2,0,1,0,0,0,0,0,0,1,1,1051
0,1,0,2,0,1,-1,1,223,1,1624,1,4,6,39,5,1,1,0,1,0,1,1,1,0,1,2210
3,1,2,0,0,1,-1,0,225,0,1631,3,1,10,38,21,2,0,0,0,1,0,0,0,0,0,1605
2,1,1,0,2,1,-1,0,177,1,1973,0,5,9,41,3,1,0,1,0,1,0,0,1,1,1,1742
1,0,0,0,1,1,-1,2,161,1,1553,3,1,0,22,22,2,1,0,1,1,1,1,1,0,1,1313
3,0,2,0,0,1,-1,2,185,2,377,1,1,10,8,17,0,1,1,1,0,1,1,0,0,0,1392
3,0,1,0,0,1,-1,2,294,2,1664,0,4,11,45,3,1,0,0,0,1,1,1,0,0,1,2238
3,0,3,3,0,2,-1,1,222,0,38,2,7,4,36,8,0,0,1,1,0,0,0,1,0,1,1652
0,1,2,1,3,1,-1,1,197,1,1631,1,6,6,32,19,2,0,0,1,1,0,0,0,1,1,1760
2,0,2,3,3,1,-1,1,276,1,1527,3,3,15,24,12,0,0,1,1,1,1,1,1,0,1,1580
2,0,2,3,2,1,-1,0,94,1,766,3,2,6,4,12,2,0,1,1,1,0,0,0,1,1,865
2,0,1,3,2,1,-1,1,216,3,1385,3,4,1,21,10,1,0,0,0,1,1,1,1,0,1,2880
2,0,1,3,1,1,-1,0,81,0,1002,1,6,11,40,4,2,0,1,0,1,0,0,0,0,1,1171
1,0,1,0,3,2,-1,2,269,2,88,3,5,23,34,22,1,0,0,0,1,1,1,0,0,0,3037
0,1,0,1,1,1,-1,0,123,2,1034,2,6,15,14,1,1,0,1,0,0,1,1,1,1,0,1835
3,1,3,0,1,1,-1,0,227,0,1879,1,4,3,31,8,2,0,0,0,0,0,0,0,1,0,1291
0,1,1,1,2,2,-1,0,273,0,0,0,5,7,49,11,1,1,0,0,1,1,1,0,0,1,1535
3,1,3,3,3,2,-1,2,188,2,68,0,2,2,39,9,1,1,1,1,0,0,0,1,0,1,1790
2,0,1,1,2,2,-1,2,129,1,69,2,1,11,3,5,0,1,1,0,0,0,0,0,1,1,997
2,0,0,1,0,1,-1,0,279,1,1952,1,1,19,48,12,0,1,1,1,1,0,0,1,0,1,1881
3,1,1,2,1,2,-1,2,85,0,24,3,4,0,7,16,1,1,0,1,0,1,1,1,1,1,1067
2,1,2,1,1,2,-1,0,223,3,76,0,6,21,8,23,2,0,1,0,1,0,0,1,0,0,2254
2,1,2,1,3,2,-1,1,165,3,29,0,2,4,20,18,1,0,1,1,1,0,0,1,1,1,2530
2,0,2,3,2,2,-1,1,183,2,72,0,2,5,26,5,1,1,1,1,0,0,0,0,1,0,1448
1,1,0,0,2,1,-1,0,88,1,1960,0,4,14,32,8,2,1,0,0,1,0,0,1,0,1,1702
2,1,1,1,0,1,-1,2,126,2,1595,0,1,4,7,0,2,0,1,0,0,0,0,0,1,1,1956
1,0,1,2,2,2,-1,2,239,0,84,0,3,15,20,21,0,1,0,0,0,0,0,0,1,1,1490
3,1,3,0,2,1,-1,2,209,3,1317,2,4,22,4,20,0,0,0,1,0,0,0,0,1,1,2561
1,1,3,3,3,2,-1,2,296,3,5,3,5,4,32,11,0,0,0,0,0,0,0,0,0,0,4089
3,0,2,1,3,2,-1,0,68,1,48,3,7,22,21,13,2,0,1,1,1,1,1,0,0,1,1382
2,1,1,0,2,2,-1,2,62,0,44,2,1,18,6,15,2,0,1,0,1,0,0,0,1,0,925
0,0,1,0,3,2,-1,2,281,0,66,3,2,22,13,12,2,1,0,1,0,0,0,0,1,0,1065
3,0,2,1,1,1,-1,1,59,0,613,2,2,19,38,10,0,1,1,1,0,1,1,0,1,0,819
0,1,0,0,0,2,-1,2,120,1,75,1,1,3,8,0,1,0,0,1,0,1,1,1,1,0,1330
0,1,0,2,1,1,-1,1,222,0,1356,0,3,14,39,0,0,0,0,1,1,1,1,1,1,0,1312
